EID,Name,Wk_End,Hours
2199.0,Daniel Stone,2025-01-03,37.8
2121.0,Gabrielle Barber,2025-01-03,37.1
2006.0,Katie Andrews,2025-01-03,37.8
2188.0,Janet Davidson,2025-01-03,44.7
2073.0,Mary Morton,2025-01-03,38.2
2023.0,Andrew Robbins,2025-01-03,39.0
2039.0,Rebecca Olson,2025-01-03,38.0
2005.0,Ruben Anderson,2025-01-03,37.7
2151.0,Julie Ramos,2025-01-03,37.1
2168.0,Theresa Baker,2025-01-03,39.6
2008.0,Elizabeth Oneal,2025-01-03,37.0
2175.0,Monica Hartman,2025-01-03,40.1
2087.0,Jessica Hicks,2025-01-03,40.4
2058.0,Joseph Haney,2025-01-03,38.4
2184.0,William Hardin,2025-01-03,38.9
2026.0,Gregory Lopez,2025-01-03,49.4
2126.0,Sherri Horton,2025-01-03,37.2
2159.0,Jordan Johnson,2025-01-10,39.5
2089.0,Kimberly Gonzales,2025-01-10,46.1
2205.0,Anthony Callahan,2025-01-10,38.6
2207.0,Caitlyn Roberts,2025-01-10,37.8
2200.0,Lori Dominguez,2025-01-10,59.2
2145.0,Stephen Beck,2025-01-10,40.1
2242.0,Gabriel Green,2025-01-10,39.1
2024.0,Jennifer Cohen,2025-01-10,37.4
2037.0,Brittany Sanchez,2025-01-10,43.9
2109.0,Patrick Scott,2025-01-10,37.2
2149.0,Sarah Cruz MD,2025-01-10,41.9
2222.0,Robert Smith,2025-01-10,39.7
2206.0,Richard Rodriguez,2025-01-10,37.2
2217.0,Andrew Stephens,2025-01-10,41.3
2015.0,Elizabeth Lam,2025-01-10,39.9
2193.0,Emily Miller,2025-01-10,39.9
2130.0,Cynthia Anderson,2025-01-10,44.3
2199.0,Daniel Stone,2025-01-10,40.7
2201.0,Kimberly Hudson,2025-01-10,39.8
2143.0,Christopher Butler,2025-01-10,37.0
2043.0,Katelyn Dunn,2025-01-10,37.4
2046.0,Allison Rodriguez,2025-01-10,38.7
2160.0,April Evans,2025-01-10,49.6
2002.0,Mr. Jeffrey Watson PhD,2025-01-10,37.2
2192.0,Connie Miller,2025-01-10,37.1
2017.0,Heather Newman,2025-01-10,40.2
2180.0,John Smith,2025-01-10,37.8
2231.0,Brandon Garrett,2025-01-10,40.9
2027.0,Chelsea Rojas,2025-01-10,37.7
2115.0,Bobby Ho,2025-01-10,38.3
2117.0,Devon Foster,2025-01-10,37.2
2219.0,Wanda Nichols,2025-01-10,38.0
2113.0,Brandy Short,2025-01-10,42.4
2241.0,Kelly Simpson,2025-01-10,37.4
2176.0,Brenda Joseph,2025-01-10,40.0
2161.0,Melissa Perez,2025-01-10,37.5
2178.0,Ruben Curtis,2025-01-10,39.3
2131.0,Monique Hudson,2025-01-10,40.2
2064.0,Donna Estrada,2025-01-10,43.9
2020.0,Alan Mejia,2025-01-10,38.2
2026.0,Gregory Lopez,2025-01-10,43.8
2075.0,Lori Morris,2025-01-10,37.4
2042.0,John Wallace,2025-01-10,39.1
2157.0,Brandon Davis,2025-01-10,39.0
2074.0,Deanna Sanders,2025-01-10,43.3
2114.0,Andrea Jensen,2025-01-10,37.1
2003.0,Tiffany Long,2025-01-10,40.6
2238.0,Nicholas Guerrero,2025-01-10,43.8
2116.0,Brian Anderson,2025-01-10,38.2
2174.0,Patrick Watkins,2025-01-10,42.0
2194.0,Michelle Merritt,2025-01-10,37.5
2137.0,Terry Salazar,2025-01-10,37.1
2165.0,Bobby Park,2025-01-10,37.0
2019.0,Andrew Smith,2025-01-10,41.0
2164.0,Joy Boyd,2025-01-10,41.1
2179.0,Wesley Waters,2025-01-10,37.1
2177.0,Antonio Torres,2025-01-10,43.9
2108.0,Michael Anderson,2025-01-10,37.9
2220.0,Eddie Aguilar,2025-01-10,37.1
2156.0,Daniel Thompson,2025-01-10,39.8
2045.0,Melissa Barber,2025-01-10,40.2
2223.0,April Wilson,2025-01-10,41.0
2039.0,Rebecca Olson,2025-01-10,40.9
2129.0,Scott Johnson,2025-01-10,49.1
2065.0,Brandon Leonard,2025-01-10,46.5
2076.0,Mark Atkinson,2025-01-10,45.2
2111.0,Jeremy Shaw,2025-01-10,38.7
2087.0,Jessica Hicks,2025-01-10,50.8
2139.0,Christine Reyes,2025-01-10,40.9
2153.0,April Carroll,2025-01-10,39.2
2230.0,Melissa Wallace,2025-01-10,37.1
2132.0,William Wright,2025-01-10,37.0
2144.0,Autumn Mccormick,2025-01-10,38.7
2014.0,Megan Jones,2025-01-10,40.4
2088.0,Stephen Flores,2025-01-10,38.1
2085.0,Mary Booth,2025-01-10,38.6
2044.0,Kelly Andrews,2025-01-10,45.0
2013.0,Amber Vargas,2025-01-10,40.3
2073.0,Mary Morton,2025-01-10,37.0
2244.0,Brian Davis,2025-01-10,37.5
2041.0,Brittany Hudson,2025-01-10,37.1
2112.0,Anna Evans,2025-01-10,37.4
2175.0,Monica Hartman,2025-01-10,39.1
2110.0,Michael Davis,2025-01-10,40.0
2038.0,Derrick Lyons,2025-01-10,37.6
2062.0,Jimmy Ruiz,2025-01-10,39.0
2025.0,Kristopher Ortiz,2025-01-10,39.2
2040.0,Daniel Blair,2025-01-10,42.2
2107.0,Alexa Downs,2025-01-10,38.8
2247.0,Jon Navarro,2025-01-10,41.0
2138.0,Anita Randall,2025-01-10,39.4
2166.0,Yvette Lewis,2025-01-10,37.5
2063.0,Alexa Robbins,2025-01-10,37.2
2235.0,Kayla Garcia,2025-01-10,37.7
2086.0,Christina Sandoval,2025-01-10,50.9
2140.0,Robert Owen,2025-01-10,37.0
2218.0,Jeffery Boyd,2025-01-10,37.1
2084.0,James Anderson,2025-01-10,40.1
2191.0,Aaron Turner,2025-01-10,49.0
2229.0,Scott Morris,2025-01-10,39.8
2008.0,Elizabeth Oneal,2025-01-10,38.3
2195.0,Christopher Richmond,2025-01-10,37.2
2098.0,Mario Garcia,2025-01-10,41.5
2054.0,Kevin Rose,2025-01-10,37.6
2183.0,Jonathan Romero,2025-01-10,40.9
2243.0,Alicia Smith,2025-01-10,38.0
2203.0,Jamie Smith,2025-01-10,38.3
2204.0,Barbara Martin,2025-01-10,37.2
2051.0,Mr. Frank Cook Jr.,2025-01-10,37.1
2125.0,John Miller,2025-01-10,49.0
2034.0,Michael Martinez,2025-01-10,39.0
2170.0,Ronald Sullivan,2025-01-10,37.4
2202.0,Michael Nelson,2025-01-10,43.0
2240.0,Jessica George,2025-01-10,37.4
2101.0,Paula Guerrero,2025-01-10,42.1
2029.0,Veronica Carson,2025-01-10,39.9
2092.0,Eric Martinez,2025-01-10,40.8
2248.0,Angela Byrd,2025-01-10,38.8
2021.0,Joseph Green,2025-01-10,37.9
2080.0,Sean Jones,2025-01-10,45.6
2120.0,Brittany Sanchez,2025-01-10,45.1
2141.0,Anita Bell,2025-01-10,40.3
2067.0,Thomas Davis,2025-01-10,38.9
2071.0,Dana Hampton,2025-01-10,38.2
2123.0,Dana Patterson,2025-01-10,38.1
2030.0,Jimmy Brown,2025-01-10,38.3
2069.0,Bryce Marshall,2025-01-10,37.6
2215.0,Jesus Cherry,2025-01-10,37.6
2150.0,Terry Fowler,2025-01-10,45.1
2237.0,Cody Martinez DDS,2025-01-10,39.0
2221.0,Alison Mcintyre,2025-01-10,38.7
2158.0,Deborah Mcconnell,2025-01-10,37.3
2189.0,John Rios,2025-01-10,37.1
2225.0,Jason Mayer,2025-01-10,44.0
2050.0,Glenn Ramos,2025-01-10,57.1
2081.0,Bryce Soto,2025-01-10,38.7
2102.0,Shannon Johnson,2025-01-10,46.4
2127.0,Andre Fritz,2025-01-10,42.0
2095.0,Ian West,2025-01-10,38.7
2006.0,Katie Andrews,2025-01-10,40.5
2172.0,Lauren Richardson,2025-01-10,39.2
2214.0,Brian Hoover,2025-01-10,38.3
2155.0,Jonathan Hernandez,2025-01-10,37.5
2100.0,Jessica Arnold,2025-01-10,37.4
2079.0,Sabrina Alexander,2025-01-10,37.4
2228.0,Donna Miller,2025-01-10,37.3
2213.0,Jennifer Ross,2025-01-10,38.0
2094.0,Ricky Robinson,2025-01-10,38.7
2070.0,Angela Shannon,2025-01-10,45.7
2168.0,Theresa Baker,2025-01-10,41.9
2226.0,Roy King,2025-01-10,38.3
2012.0,Meredith Jackson,2025-01-10,39.6
2210.0,Madison Fuller,2025-01-10,37.3
2233.0,David Harrell,2025-01-10,38.2
2245.0,Donald Pratt,2025-01-10,39.7
2053.0,Joel Brooks,2025-01-10,37.4
2005.0,Ruben Anderson,2025-01-10,38.0
2099.0,Brian Bean,2025-01-10,51.5
2122.0,Alexis Cook,2025-01-10,39.7
2151.0,Julie Ramos,2025-01-10,37.2
2052.0,Jillian Collins,2025-01-10,59.5
2163.0,Barbara Robinson,2025-01-10,38.9
2121.0,Gabrielle Barber,2025-01-10,39.0
2058.0,Joseph Haney,2025-01-10,42.0
2033.0,Jerry Myers,2025-01-10,52.4
2154.0,Kelli Bennett,2025-01-10,38.7
2126.0,Sherri Horton,2025-01-10,37.1
2068.0,Cathy Fuller,2025-01-10,42.3
2007.0,Kerry Lopez,2025-01-10,53.7
2082.0,Mary Li,2025-01-10,39.7
2184.0,William Hardin,2025-01-10,46.0
2249.0,Jennifer Koch,2025-01-10,38.3
2032.0,Tiffany Riley,2025-01-10,37.9
2023.0,Andrew Robbins,2025-01-10,37.5
2057.0,Michelle Lopez,2025-01-10,39.3
2171.0,Nichole Wade,2025-01-10,37.8
2093.0,Richard Webster,2025-01-10,37.4
2185.0,Virginia Oneal,2025-01-10,42.0
2162.0,Shane Rodgers,2025-01-10,37.2
2142.0,David Smith,2025-01-10,38.5
2135.0,Megan Glenn,2025-01-10,48.7
2197.0,Adam Thomas,2025-01-10,37.6
2239.0,Michael Reed,2025-01-10,39.6
2059.0,Kaylee Anderson,2025-01-10,37.8
2147.0,Crystal Russo,2025-01-10,38.9
2061.0,Kelly Williams,2025-01-10,37.7
2072.0,Ariana Johnson,2025-01-10,37.6
2128.0,James Phelps,2025-01-10,37.3
2234.0,Pamela Wilkerson,2025-01-10,42.8
2224.0,Michael Hutchinson,2025-01-10,38.6
2010.0,Meghan Davis,2025-01-10,43.2
2056.0,Christopher Mays,2025-01-10,39.2
2124.0,Sheri Perez,2025-01-10,41.7
2190.0,Jennifer Olsen,2025-01-10,47.9
2181.0,Tracy Garrison,2025-01-10,43.0
2001.0,Michael Davis,2025-01-10,38.5
2148.0,Shawna Ray,2025-01-10,42.0
2060.0,Peter Scott,2025-01-10,37.1
2048.0,Craig Leon,2025-01-10,37.3
2212.0,William Perez,2025-01-10,39.3
2198.0,Angela Davis,2025-01-10,38.4
2118.0,Linda Vazquez DVM,2025-01-10,37.6
2173.0,David Ochoa,2025-01-10,39.0
2055.0,Elizabeth Anderson,2025-01-10,39.0
2083.0,Phillip Smith,2025-01-10,42.2
2106.0,Danielle Edwards,2025-01-10,41.1
2208.0,Joshua Lewis,2025-01-10,37.1
2096.0,Jonathan Lopez Jr.,2025-01-10,38.4
2004.0,Samantha Bennett,2025-01-10,37.3
2036.0,Gary Green,2025-01-10,38.0
2000.0,Michael Thomas,2025-01-10,39.6
2236.0,Brian Turner,2025-01-10,46.9
2066.0,Trevor Howard,2025-01-10,40.5
2077.0,Jake Rojas,2025-01-10,43.1
2169.0,Ashley Marshall,2025-01-10,39.9
2090.0,Lonnie Brown,2025-01-10,38.4
2047.0,Sue Barry,2025-01-10,37.7
2011.0,Matthew Cummings,2025-01-10,37.1
2016.0,Amanda Levy,2025-01-10,48.2
2134.0,Rachel Washington,2025-01-10,38.5
2105.0,Tamara Riley,2025-01-10,37.3
2018.0,Elizabeth Vaughn,2025-01-10,37.0
2216.0,Kevin Johnson,2025-01-10,38.3
2104.0,Marilyn Moore,2025-01-10,44.3
2196.0,Nathan Carey,2025-01-10,39.0
2232.0,Gary Daniel,2025-01-10,37.9
2091.0,Ryan Ryan,2025-01-10,40.0
2227.0,Megan Johnson,2025-01-10,40.5
2146.0,Monica Nelson,2025-01-10,37.4
2009.0,Virginia Cervantes,2025-01-10,39.9
2187.0,Katherine Green,2025-01-10,39.2
2078.0,Ross Washington,2025-01-10,37.6
2209.0,Sarah Payne,2025-01-10,39.9
2119.0,Hannah Monroe,2025-01-10,38.1
2246.0,Melanie Stevenson,2025-01-10,41.5
2031.0,Scott Bradford,2025-01-10,44.2
2136.0,Tina Davis,2025-01-10,42.0
2182.0,Caitlin Bruce,2025-01-10,39.3
2211.0,Janet Davis,2025-01-10,40.8
2097.0,Christopher Lambert,2025-01-10,37.5
2028.0,Tina Walker,2025-01-10,38.0
2103.0,Caroline Lee,2025-01-10,40.1
2022.0,Sarah Vincent,2025-01-10,41.6
2186.0,Mr. Lawrence Cortez,2025-01-10,43.0
2049.0,Christopher Bolton,2025-01-10,37.0
2188.0,Janet Davidson,2025-01-10,37.4
2035.0,James Garcia,2025-01-10,37.0
2133.0,Jody Mueller,2025-01-10,37.7
2167.0,Molly Franklin,2025-01-10,37.8
2152.0,Wendy Moore,2025-01-10,37.5
2245.0,Donald Pratt,2025-01-17,38.3
2069.0,Bryce Marshall,2025-01-17,37.1
2153.0,April Carroll,2025-01-17,37.6
2213.0,Jennifer Ross,2025-01-17,45.5
2112.0,Anna Evans,2025-01-17,37.5
2086.0,Christina Sandoval,2025-01-17,37.9
2193.0,Emily Miller,2025-01-17,39.7
2041.0,Brittany Hudson,2025-01-17,39.3
2212.0,William Perez,2025-01-17,39.3
2206.0,Richard Rodriguez,2025-01-17,37.4
2085.0,Mary Booth,2025-01-17,39.6
2144.0,Autumn Mccormick,2025-01-17,38.2
2147.0,Crystal Russo,2025-01-17,44.3
2073.0,Mary Morton,2025-01-17,37.2
2186.0,Mr. Lawrence Cortez,2025-01-17,42.4
2065.0,Brandon Leonard,2025-01-17,37.3
2097.0,Christopher Lambert,2025-01-17,37.6
2111.0,Jeremy Shaw,2025-01-17,41.5
2009.0,Virginia Cervantes,2025-01-17,47.9
2096.0,Jonathan Lopez Jr.,2025-01-17,37.2
2084.0,James Anderson,2025-01-17,37.2
2081.0,Bryce Soto,2025-01-17,44.5
2056.0,Christopher Mays,2025-01-17,37.9
2220.0,Eddie Aguilar,2025-01-17,38.6
2068.0,Cathy Fuller,2025-01-17,37.5
2241.0,Kelly Simpson,2025-01-17,37.7
2098.0,Mario Garcia,2025-01-17,44.5
2074.0,Deanna Sanders,2025-01-17,40.6
2064.0,Donna Estrada,2025-01-17,38.3
2002.0,Mr. Jeffrey Watson PhD,2025-01-17,37.1
2054.0,Kevin Rose,2025-01-17,38.5
2075.0,Lori Morris,2025-01-17,44.5
2200.0,Lori Dominguez,2025-01-17,51.4
2095.0,Ian West,2025-01-17,42.5
2185.0,Virginia Oneal,2025-01-17,39.2
2080.0,Sean Jones,2025-01-17,47.5
2196.0,Nathan Carey,2025-01-17,44.5
2000.0,Michael Thomas,2025-01-17,56.2
2203.0,Jamie Smith,2025-01-17,38.9
2055.0,Elizabeth Anderson,2025-01-17,37.6
2057.0,Michelle Lopez,2025-01-17,38.1
2177.0,Antonio Torres,2025-01-17,54.3
2011.0,Matthew Cummings,2025-01-17,40.7
2187.0,Katherine Green,2025-01-17,40.9
2240.0,Jessica George,2025-01-17,38.0
2211.0,Janet Davis,2025-01-17,41.6
2094.0,Ricky Robinson,2025-01-17,38.3
2106.0,Danielle Edwards,2025-01-17,37.3
2151.0,Julie Ramos,2025-01-17,37.1
2218.0,Jeffery Boyd,2025-01-17,37.4
2194.0,Michelle Merritt,2025-01-17,38.3
2146.0,Monica Nelson,2025-01-17,38.8
2091.0,Ryan Ryan,2025-01-17,38.4
2049.0,Christopher Bolton,2025-01-17,38.4
2078.0,Ross Washington,2025-01-17,38.6
2076.0,Mark Atkinson,2025-01-17,38.5
2071.0,Dana Hampton,2025-01-17,39.2
2182.0,Caitlin Bruce,2025-01-17,37.3
2108.0,Michael Anderson,2025-01-17,39.8
2045.0,Melissa Barber,2025-01-17,44.0
2209.0,Sarah Payne,2025-01-17,42.0
2103.0,Caroline Lee,2025-01-17,37.3
2148.0,Shawna Ray,2025-01-17,37.5
2191.0,Aaron Turner,2025-01-17,38.8
2149.0,Sarah Cruz MD,2025-01-17,39.9
2239.0,Michael Reed,2025-01-17,42.3
2215.0,Jesus Cherry,2025-01-17,37.4
2067.0,Thomas Davis,2025-01-17,37.5
2179.0,Wesley Waters,2025-01-17,39.7
2059.0,Kaylee Anderson,2025-01-17,37.1
2152.0,Wendy Moore,2025-01-17,38.3
2189.0,John Rios,2025-01-17,37.5
2107.0,Alexa Downs,2025-01-17,45.0
2216.0,Kevin Johnson,2025-01-17,45.6
2208.0,Joshua Lewis,2025-01-17,37.5
2217.0,Andrew Stephens,2025-01-17,37.6
2046.0,Allison Rodriguez,2025-01-17,40.5
2077.0,Jake Rojas,2025-01-17,38.7
2180.0,John Smith,2025-01-17,37.0
2089.0,Kimberly Gonzales,2025-01-17,43.8
2047.0,Sue Barry,2025-01-17,42.8
2105.0,Tamara Riley,2025-01-17,37.4
2090.0,Lonnie Brown,2025-01-17,43.5
2066.0,Trevor Howard,2025-01-17,38.6
2083.0,Phillip Smith,2025-01-17,47.8
2072.0,Ariana Johnson,2025-01-17,37.2
2061.0,Kelly Williams,2025-01-17,37.9
2010.0,Meghan Davis,2025-01-17,43.5
2190.0,Jennifer Olsen,2025-01-17,37.5
2205.0,Anthony Callahan,2025-01-17,37.2
2181.0,Tracy Garrison,2025-01-17,37.8
2060.0,Peter Scott,2025-01-17,37.0
2048.0,Craig Leon,2025-01-17,38.0
2013.0,Amber Vargas,2025-01-17,42.0
2198.0,Angela Davis,2025-01-17,37.8
2104.0,Marilyn Moore,2025-01-17,45.7
2188.0,Janet Davidson,2025-01-17,42.0
2003.0,Tiffany Long,2025-01-17,38.0
2150.0,Terry Fowler,2025-01-17,39.1
2197.0,Adam Thomas,2025-01-17,45.2
2192.0,Connie Miller,2025-01-17,37.1
2178.0,Ruben Curtis,2025-01-17,47.1
2093.0,Richard Webster,2025-01-17,49.3
2199.0,Daniel Stone,2025-01-17,37.8
2242.0,Gabriel Green,2025-01-17,39.2
2058.0,Joseph Haney,2025-01-17,37.5
2052.0,Jillian Collins,2025-01-17,40.0
2100.0,Jessica Arnold,2025-01-17,37.9
2005.0,Ruben Anderson,2025-01-17,37.4
2012.0,Meredith Jackson,2025-01-17,37.4
2079.0,Sabrina Alexander,2025-01-17,40.6
2070.0,Angela Shannon,2025-01-17,39.1
2110.0,Michael Davis,2025-01-17,37.3
2042.0,John Wallace,2025-01-17,37.6
2210.0,Madison Fuller,2025-01-17,37.4
2238.0,Nicholas Guerrero,2025-01-17,48.5
2053.0,Joel Brooks,2025-01-17,39.4
2099.0,Brian Bean,2025-01-17,37.4
2063.0,Alexa Robbins,2025-01-17,39.0
2087.0,Jessica Hicks,2025-01-17,37.8
2184.0,William Hardin,2025-01-17,40.3
2102.0,Shannon Johnson,2025-01-17,40.2
2008.0,Elizabeth Oneal,2025-01-17,37.9
2154.0,Kelli Bennett,2025-01-17,39.2
2050.0,Glenn Ramos,2025-01-17,45.2
2062.0,Jimmy Ruiz,2025-01-17,37.3
2244.0,Brian Davis,2025-01-17,37.0
2088.0,Stephen Flores,2025-01-17,41.9
2156.0,Daniel Thompson,2025-01-17,38.8
2044.0,Kelly Andrews,2025-01-17,46.8
2183.0,Jonathan Romero,2025-01-17,37.3
2195.0,Christopher Richmond,2025-01-17,37.1
2204.0,Barbara Martin,2025-01-17,37.1
2004.0,Samantha Bennett,2025-01-17,37.2
2051.0,Mr. Frank Cook Jr.,2025-01-17,37.3
2207.0,Caitlyn Roberts,2025-01-17,37.7
2202.0,Michael Nelson,2025-01-17,42.0
2101.0,Paula Guerrero,2025-01-17,37.2
2109.0,Patrick Scott,2025-01-17,41.4
2092.0,Eric Martinez,2025-01-17,44.0
2214.0,Brian Hoover,2025-01-17,39.9
2219.0,Wanda Nichols,2025-01-17,41.4
2043.0,Katelyn Dunn,2025-01-17,38.3
2082.0,Mary Li,2025-01-17,37.4
2155.0,Jonathan Hernandez,2025-01-17,37.7
2201.0,Kimberly Hudson,2025-01-17,37.7
2221.0,Alison Mcintyre,2025-01-17,37.2
2145.0,Stephen Beck,2025-01-17,39.2
2172.0,Lauren Richardson,2025-01-17,37.0
2229.0,Scott Morris,2025-01-17,50.1
2167.0,Molly Franklin,2025-01-17,40.6
2028.0,Tina Walker,2025-01-17,40.7
2162.0,Shane Rodgers,2025-01-17,37.4
2231.0,Brandon Garrett,2025-01-17,37.6
2036.0,Gary Green,2025-01-17,40.2
2034.0,Michael Martinez,2025-01-17,37.5
2006.0,Katie Andrews,2025-01-17,39.8
2127.0,Andre Fritz,2025-01-17,52.0
2141.0,Anita Bell,2025-01-17,39.3
2249.0,Jennifer Koch,2025-01-17,40.0
2029.0,Veronica Carson,2025-01-17,38.2
2161.0,Melissa Perez,2025-01-17,37.3
2159.0,Jordan Johnson,2025-01-17,41.0
2137.0,Terry Salazar,2025-01-17,37.9
2126.0,Sherri Horton,2025-01-17,37.8
2024.0,Jennifer Cohen,2025-01-17,38.4
2164.0,Joy Boyd,2025-01-17,38.9
2033.0,Jerry Myers,2025-01-17,47.3
2168.0,Theresa Baker,2025-01-17,37.2
2132.0,William Wright,2025-01-17,37.1
2114.0,Andrea Jensen,2025-01-17,37.9
2171.0,Nichole Wade,2025-01-17,40.5
2142.0,David Smith,2025-01-17,45.2
2121.0,Gabrielle Barber,2025-01-17,38.2
2117.0,Devon Foster,2025-01-17,39.0
2233.0,David Harrell,2025-01-17,49.6
2037.0,Brittany Sanchez,2025-01-17,41.6
2015.0,Elizabeth Lam,2025-01-17,41.5
2017.0,Heather Newman,2025-01-17,42.3
2120.0,Brittany Sanchez,2025-01-17,38.3
2234.0,Pamela Wilkerson,2025-01-17,47.4
2136.0,Tina Davis,2025-01-17,39.7
2035.0,James Garcia,2025-01-17,41.3
2119.0,Hannah Monroe,2025-01-17,38.0
2021.0,Joseph Green,2025-01-17,43.8
2130.0,Cynthia Anderson,2025-01-17,53.8
2230.0,Melissa Wallace,2025-01-17,37.1
2026.0,Gregory Lopez,2025-01-17,38.4
2140.0,Robert Owen,2025-01-17,39.2
2175.0,Monica Hartman,2025-01-17,37.8
2129.0,Scott Johnson,2025-01-17,38.2
2166.0,Yvette Lewis,2025-01-17,38.6
2027.0,Chelsea Rojas,2025-01-17,37.1
2222.0,Robert Smith,2025-01-17,37.5
2115.0,Bobby Ho,2025-01-17,37.0
2165.0,Bobby Park,2025-01-17,39.3
2025.0,Kristopher Ortiz,2025-01-17,37.0
2131.0,Monique Hudson,2025-01-17,39.8
2118.0,Linda Vazquez DVM,2025-01-17,40.9
2247.0,Jon Navarro,2025-01-17,39.7
2237.0,Cody Martinez DDS,2025-01-17,38.5
2225.0,Jason Mayer,2025-01-17,41.8
2020.0,Alan Mejia,2025-01-17,40.6
2224.0,Michael Hutchinson,2025-01-17,38.2
2139.0,Christine Reyes,2025-01-17,38.6
2039.0,Rebecca Olson,2025-01-17,41.2
2128.0,James Phelps,2025-01-17,42.8
2173.0,David Ochoa,2025-01-17,37.9
2143.0,Christopher Butler,2025-01-17,38.1
2236.0,Brian Turner,2025-01-17,39.7
2228.0,Donna Miller,2025-01-17,41.3
2001.0,Michael Davis,2025-01-17,43.0
2040.0,Daniel Blair,2025-01-17,40.4
2232.0,Gary Daniel,2025-01-17,39.7
2169.0,Ashley Marshall,2025-01-17,39.2
2030.0,Jimmy Brown,2025-01-17,46.0
2123.0,Dana Patterson,2025-01-17,41.5
2163.0,Barbara Robinson,2025-01-17,44.9
2158.0,Deborah Mcconnell,2025-01-17,46.7
2243.0,Alicia Smith,2025-01-17,42.5
2116.0,Brian Anderson,2025-01-17,37.0
2223.0,April Wilson,2025-01-17,41.1
2122.0,Alexis Cook,2025-01-17,44.3
2176.0,Brenda Joseph,2025-01-17,46.5
2235.0,Kayla Garcia,2025-01-17,38.9
2113.0,Brandy Short,2025-01-17,37.9
2016.0,Amanda Levy,2025-01-17,48.2
2023.0,Andrew Robbins,2025-01-17,37.1
2014.0,Megan Jones,2025-01-17,40.9
2032.0,Tiffany Riley,2025-01-17,37.1
2170.0,Ronald Sullivan,2025-01-17,46.5
2018.0,Elizabeth Vaughn,2025-01-17,37.0
2124.0,Sheri Perez,2025-01-17,45.2
2174.0,Patrick Watkins,2025-01-17,62.8
2125.0,John Miller,2025-01-17,39.9
2019.0,Andrew Smith,2025-01-17,37.5
2246.0,Melanie Stevenson,2025-01-17,37.2
2038.0,Derrick Lyons,2025-01-17,37.3
2248.0,Angela Byrd,2025-01-17,41.9
2138.0,Anita Randall,2025-01-17,37.3
2160.0,April Evans,2025-01-17,39.2
2031.0,Scott Bradford,2025-01-17,40.8
2226.0,Roy King,2025-01-17,38.0
2135.0,Megan Glenn,2025-01-17,38.5
2134.0,Rachel Washington,2025-01-17,59.9
2133.0,Jody Mueller,2025-01-17,37.4
2007.0,Kerry Lopez,2025-01-17,37.1
2227.0,Megan Johnson,2025-01-17,37.6
2157.0,Brandon Davis,2025-01-17,38.0
2022.0,Sarah Vincent,2025-01-17,40.5
2163.0,Barbara Robinson,2025-01-24,39.5
2045.0,Melissa Barber,2025-01-24,41.2
2087.0,Jessica Hicks,2025-01-24,48.3
2063.0,Alexa Robbins,2025-01-24,45.9
2179.0,Wesley Waters,2025-01-24,38.6
2023.0,Andrew Robbins,2025-01-24,37.9
2068.0,Cathy Fuller,2025-01-24,38.6
2048.0,Craig Leon,2025-01-24,37.4
2157.0,Brandon Davis,2025-01-24,37.6
2224.0,Michael Hutchinson,2025-01-24,37.3
2104.0,Marilyn Moore,2025-01-24,37.0
2064.0,Donna Estrada,2025-01-24,38.0
2086.0,Christina Sandoval,2025-01-24,38.1
2140.0,Robert Owen,2025-01-24,38.7
2165.0,Bobby Park,2025-01-24,38.4
2130.0,Cynthia Anderson,2025-01-24,42.3
2192.0,Connie Miller,2025-01-24,37.7
2009.0,Virginia Cervantes,2025-01-24,37.3
2081.0,Bryce Soto,2025-01-24,39.5
2181.0,Tracy Garrison,2025-01-24,38.1
2216.0,Kevin Johnson,2025-01-24,43.2
2131.0,Monique Hudson,2025-01-24,43.3
2025.0,Kristopher Ortiz,2025-01-24,39.7
2026.0,Gregory Lopez,2025-01-24,43.5
2193.0,Emily Miller,2025-01-24,40.9
2173.0,David Ochoa,2025-01-24,44.7
2024.0,Jennifer Cohen,2025-01-24,38.4
2067.0,Thomas Davis,2025-01-24,39.0
2035.0,James Garcia,2025-01-24,41.6
2107.0,Alexa Downs,2025-01-24,40.3
2194.0,Michelle Merritt,2025-01-24,37.8
2133.0,Jody Mueller,2025-01-24,37.3
2046.0,Allison Rodriguez,2025-01-24,38.4
2223.0,April Wilson,2025-01-24,38.7
2217.0,Andrew Stephens,2025-01-24,39.6
2132.0,William Wright,2025-01-24,37.0
2205.0,Anthony Callahan,2025-01-24,38.9
2013.0,Amber Vargas,2025-01-24,38.4
2248.0,Angela Byrd,2025-01-24,43.3
2117.0,Devon Foster,2025-01-24,37.8
2083.0,Phillip Smith,2025-01-24,53.2
2066.0,Trevor Howard,2025-01-24,52.0
2037.0,Brittany Sanchez,2025-01-24,41.8
2017.0,Heather Newman,2025-01-24,41.0
2180.0,John Smith,2025-01-24,37.6
2015.0,Elizabeth Lam,2025-01-24,41.3
2150.0,Terry Fowler,2025-01-24,39.3
2084.0,James Anderson,2025-01-24,41.5
2241.0,Kelly Simpson,2025-01-24,37.2
2105.0,Tamara Riley,2025-01-24,41.2
2082.0,Mary Li,2025-01-24,38.1
2174.0,Patrick Watkins,2025-01-24,42.8
2047.0,Sue Barry,2025-01-24,48.5
2206.0,Richard Rodriguez,2025-01-24,38.7
2159.0,Jordan Johnson,2025-01-24,37.9
2204.0,Barbara Martin,2025-01-24,37.1
